url,tagfrom,tagto,organizator,isgood
https://lenta.ru/news/2019/12/18/kiss_me/,93,99,real,True
https://lenta.ru/news/2019/12/18/kiss_me/,182,184,cnn,True
https://lenta.ru/news/2019/12/18/medicine/,216,236,moskovskiy-komsomolets,True
https://lenta.ru/news/2019/12/18/kuba/,129,142,verhovnaya-rada,True
https://lenta.ru/news/2019/12/18/price/,136,138,rbk,True
https://lenta.ru/news/2019/12/18/price/,1009,1013,apple,True
https://lenta.ru/news/2019/12/18/zaschita_batkiv/,1,24,pravitelstvo-ukrainy,True
https://lenta.ru/news/2019/12/18/zaschita_batkiv/,822,835,verhovnaya-rada,True
https://lenta.ru/news/2019/12/18/zaschita_batkiv/,1208,1210,mid,True
https://lenta.ru/news/2019/12/18/luhuri/,,,,True
https://lenta.ru/news/2019/12/18/makes_no_sense/,194,208,mid,True
https://lenta.ru/news/2019/12/18/makes_no_sense/,678,702,new-york-times,True
https://lenta.ru/news/2019/12/18/sobchak/,1428,1432,vgtrk,True
https://lenta.ru/news/2019/12/18/osoblivo/,687,697,genprokuratura-rf,True
https://lenta.ru/news/2019/12/18/osoblivo/,844,857,verhovnaya-rada,True
https://lenta.ru/news/2019/12/18/lnr/,182,185,itar-tass,True
https://lenta.ru/news/2019/12/18/winter_is_coming/,113,115,ran,True
https://lenta.ru/news/2019/12/18/winter_is_coming/,144,173,ria-fan,True
https://lenta.ru/news/2019/12/18/ugadai/,,,,True
https://lenta.ru/news/2019/12/18/kimsph/,,,,True
https://lenta.ru/news/2019/12/18/bedstvie/,47,49,oon,True
https://lenta.ru/news/2019/12/18/bedstvie/,108,118,ukrinform,True
https://lenta.ru/news/2019/12/18/bedstvie/,273,297,genassambleya-oon,True
https://lenta.ru/news/2019/12/18/most__/,94,106,rostehnadzor,True
https://lenta.ru/news/2019/12/18/vupivat/,1,17,tsentralnyy-bank-rossii,True
https://lenta.ru/news/2019/12/18/vupivat/,314,331,vedomosti,True
https://lenta.ru/news/2019/12/18/middleton/,242,251,bbc-news,True
https://lenta.ru/news/2019/12/18/tishman/,118,147,wall-street-journal,True
https://lenta.ru/news/2019/12/18/nasilnik/,,,,True
https://lenta.ru/news/2019/12/18/zakony_u_vas_konechno/,1,35,mid,True
https://lenta.ru/news/2019/12/18/zakony_u_vas_konechno/,1273,1286,verhovnaya-rada,True
https://lenta.ru/news/2019/12/18/grabli/,97,130,vsemirnoe-antidopingovoe-agentstvo,True
https://lenta.ru/news/2019/12/18/grabli/,183,197,chempionat-com,True
https://lenta.ru/news/2019/12/18/askfor/,,,,True
https://lenta.ru/news/2019/12/18/detki/,186,190,riamo,True
https://lenta.ru/news/2019/12/18/tu22m/,628,657,kazanskiy-aviazavod,True
https://lenta.ru/news/2019/12/18/40_israel/,14,33,aeroport-domodedovo,True
https://lenta.ru/news/2019/12/18/40_israel/,412,432,aeroport-sheremetievo,True
https://lenta.ru/news/2019/12/18/40_israel/,779,797,bloomberg,True
https://lenta.ru/news/2019/12/18/40_israel/,813,829,administratsiya-prezidenta-rf,True
https://lenta.ru/news/2019/12/18/damba/,,,,True
https://lenta.ru/news/2019/12/18/soundadam/,,,,True
https://lenta.ru/news/2019/12/18/stalinstreet/,209,237,radiostantsiya-govorit-moskva,True
https://lenta.ru/news/2019/12/18/stalinstreet/,493,502,kprf,True
https://lenta.ru/news/2019/12/18/ce_mahu_dali/,137,170,espch,True
https://lenta.ru/news/2019/12/18/ce_mahu_dali/,235,260,mvd,True
https://lenta.ru/news/2019/12/18/ce_mahu_dali/,520,523,fsin,True
https://lenta.ru/news/2019/12/18/ce_mahu_dali/,685,711,sbu,True
https://lenta.ru/news/2019/12/18/fiat_psa/,123,137,financial-times,True
https://lenta.ru/news/2019/12/18/fiat_psa/,964,970,renault,True
https://lenta.ru/news/2019/12/18/fiat_psa/,1210,1221,toyota-motors,True
https://lenta.ru/news/2019/12/18/gaz_dogovor/,774,789,severnyy-potok,True
https://lenta.ru/news/2019/12/18/arrest/,261,280,komsomolskaya-pravda,True
https://lenta.ru/news/2019/12/18/arrest/,847,849,oon,True
https://lenta.ru/news/2019/12/18/arrest/,1008,1014,gosduma,True
https://lenta.ru/news/2019/12/18/cake/,,,,True
https://lenta.ru/news/2019/12/18/like_nastya/,130,144,forbes,True
https://lenta.ru/news/2019/12/18/bridget/,,,,True
https://lenta.ru/news/2019/12/18/guess_the_culture/,,,,True
https://lenta.ru/news/2019/12/18/minoborony/,36,52,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/18/karfagen/,,,,True
https://lenta.ru/news/2019/12/18/pobeda5/,1,21,aviakompaniya-pobeda,True
https://lenta.ru/news/2019/12/18/pobeda5/,40,49,aeroflot,True
https://lenta.ru/news/2019/12/18/pobeda5/,179,185,mezhdunarodnyy-aeroport-vnukovo,True
https://lenta.ru/news/2019/12/18/pobeda5/,284,303,pravitelstvo-rf,True
https://lenta.ru/news/2019/12/18/pobeda5/,5160,5165,boeing,True
https://lenta.ru/news/2019/12/18/devis/,582,595,sbornaya-rossii,True
https://lenta.ru/news/2019/12/18/opaskov/,,,,True
https://lenta.ru/news/2019/12/18/galkin/,,,,True
https://lenta.ru/news/2019/12/18/estonia_sputnik/,13,29,ia-sputnik,True
https://lenta.ru/news/2019/12/18/estonia_sputnik/,298,305,es,True
https://lenta.ru/news/2019/12/18/40_jews/,53,72,aeroport-domodedovo,True
https://lenta.ru/news/2019/12/18/40_jews/,456,476,aeroport-sheremetievo,True
https://lenta.ru/news/2019/12/18/40_jews/,1427,1445,bloomberg,True
https://lenta.ru/news/2019/12/18/40_jews/,1461,1477,administratsiya-prezidenta-rf,True
https://lenta.ru/news/2019/12/18/flux/,,,,True
https://lenta.ru/news/2019/12/18/zadushili/,90,99,lenta-ru,True
https://lenta.ru/news/2019/12/18/zadushili/,135,163,skr,True
https://lenta.ru/news/2019/12/18/zadushili/,412,437,mvd,True
https://lenta.ru/news/2019/12/18/stambu/,599,624,mvd,True
https://lenta.ru/news/2019/12/18/stambu/,972,1000,turkish-airlines,True
https://lenta.ru/news/2019/12/18/stambu/,1084,1118,islamskoe-gosudarstvo,True
https://lenta.ru/news/2019/12/18/pelmechki/,171,190,komsomolskaya-pravda,True
https://lenta.ru/news/2019/12/18/kadyrov/,,,,True
https://lenta.ru/news/2019/12/18/rosstat/,148,155,rosstat,True
https://lenta.ru/news/2019/12/18/plasticaviar/,920,935,rosselhoznadzor,True
https://lenta.ru/news/2019/12/18/most/,45,57,rostehnadzor,True
https://lenta.ru/news/2019/12/18/pvo/,465,472,genshtab,True
https://lenta.ru/news/2019/12/18/anaconda/,,,,True
https://lenta.ru/news/2019/12/18/russian_team/,1,14,sbornaya-rossii,True
https://lenta.ru/news/2019/12/18/russian_team/,116,144,rfs,True
https://lenta.ru/news/2019/12/18/lipetsk/,,,,True
https://lenta.ru/news/2019/12/18/tsypkin/,,,,True
https://lenta.ru/news/2019/12/18/potolok/,,,,True
https://lenta.ru/news/2019/12/18/lie/,1,17,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/18/belorussia_guts/,,,,True
https://lenta.ru/news/2019/12/18/pens/,105,128,pensionnyy-fond-rf,True
https://lenta.ru/news/2019/12/18/premium/,,,,True
https://lenta.ru/news/2019/12/18/zalog/,59,72,verhovnaya-rada,True
https://lenta.ru/news/2019/12/18/sank/,9,18,senat-ssha,True
https://lenta.ru/news/2019/12/18/sank/,424,449,respublikanskaya-partiya-ssha,True
https://lenta.ru/news/2019/12/18/free_jews/,44,63,aeroport-domodedovo,True
https://lenta.ru/news/2019/12/18/free_jews/,440,475,mvd,True
https://lenta.ru/news/2019/12/18/free_jews/,828,848,aeroport-sheremetievo,True
https://lenta.ru/news/2019/12/18/free_jews/,1469,1487,bloomberg,True
https://lenta.ru/news/2019/12/18/free_jews/,1503,1519,administratsiya-prezidenta-rf,True
https://lenta.ru/news/2019/12/18/pigs/,,,,True
https://lenta.ru/news/2019/12/18/kudryshev/,10,23,sbornaya-rossii,True
https://lenta.ru/news/2019/12/18/telemed/,1,8,sberbank-rossii,True
https://lenta.ru/news/2019/12/18/zagul/,,,,True
https://lenta.ru/news/2019/12/18/krylo/,219,243,russkaya-sluzhba-bbc,True
https://lenta.ru/news/2019/12/18/fact/,146,158,kongress-ssha,True
https://lenta.ru/news/2019/12/18/fact/,1277,1298,demokraticheskaya-partiya-ssha,True
https://lenta.ru/news/2019/12/18/kmpi/,,,,True
https://lenta.ru/news/2019/12/18/bankrf/,261,262,tsentralnyy-bank-rossii,True
https://lenta.ru/news/2019/12/18/bankrf/,513,519,gosduma,True
https://lenta.ru/news/2019/12/18/bankrf/,1230,1243,promsvyazbank,True
https://lenta.ru/news/2019/12/18/bankrf/,1325,1344,akb-rossiyskiy-kapital,True
https://lenta.ru/news/2019/12/18/bankrf/,2326,2359,pravitelstvo-rf,True
https://lenta.ru/news/2019/12/18/gd/,1,7,gosduma,True
https://lenta.ru/news/2019/12/18/super/,1555,1558,kprf,True
https://lenta.ru/news/2019/12/18/oko/,198,238,genshtab,True
https://lenta.ru/news/2019/12/18/tekashi/,,,,True
https://lenta.ru/news/2019/12/18/fail/,882,885,obse,True
https://lenta.ru/news/2019/12/18/transl/,209,226,minkultury,True
https://lenta.ru/news/2019/12/18/zozulua_hate/,,,,True
https://lenta.ru/news/2019/12/18/usherb/,,,,True
https://lenta.ru/news/2019/12/18/sargsyan/,461,472,lenta-ru,True
https://lenta.ru/news/2019/12/18/wada_rusada/,34,69,vsemirnoe-antidopingovoe-agentstvo,True
https://lenta.ru/news/2019/12/18/prichina/,67,86,aeroport-domodedovo,True
https://lenta.ru/news/2019/12/18/prichina/,1323,1343,aeroport-sheremetievo,True
https://lenta.ru/news/2019/12/18/hype/,279,307,radiostantsiya-govorit-moskva,True
https://lenta.ru/news/2019/12/18/hype/,693,702,rosgvardiya,True
https://lenta.ru/news/2019/12/19/f35a/,,,,True
https://lenta.ru/news/2019/12/19/ugrozy/,660,668,senat-ssha,True
https://lenta.ru/news/2019/12/19/ugrozy/,888,906,bloomberg,True
https://lenta.ru/news/2019/12/19/naklon/,,,,True
https://lenta.ru/news/2019/12/19/genetic/,,,,True
https://lenta.ru/news/2019/12/19/soviet_doping/,108,133,argumenty-i-fakty,True
https://lenta.ru/news/2019/12/19/soviet_doping/,854,857,vsemirnoe-antidopingovoe-agentstvo,True
https://lenta.ru/news/2019/12/19/ded/,,,,True
https://lenta.ru/news/2019/12/19/boom/,120,137,agn-moskva,True
https://lenta.ru/news/2019/12/19/boom/,922,924,mchs,True
https://lenta.ru/news/2019/12/19/izyat/,199,202,fatf,True
https://lenta.ru/news/2019/12/19/izyat/,798,803,minyust-rf,True
https://lenta.ru/news/2019/12/19/izyat/,968,974,mintrud,True
https://lenta.ru/news/2019/12/19/impeachment/,316,338,demokraticheskaya-partiya-ssha,True
https://lenta.ru/news/2019/12/19/impeachment/,819,831,kongress-ssha,True
https://lenta.ru/news/2019/12/19/suicide/,133,154,demokraticheskaya-partiya-ssha,True
https://lenta.ru/news/2019/12/19/suicide/,1128,1140,kongress-ssha,True
https://lenta.ru/news/2019/12/19/lgbtqdanger/,,,,True
https://lenta.ru/news/2019/12/19/died/,156,165,interfaks,True
https://lenta.ru/news/2019/12/19/weightloss/,,,,True
https://lenta.ru/news/2019/12/19/tinder/,,,,True
https://lenta.ru/news/2019/12/19/kvarkorov/,666,682,ren-tv,True
https://lenta.ru/news/2019/12/19/icestream/,,,,True
https://lenta.ru/news/2019/12/19/couple/,,,,True
https://lenta.ru/news/2019/12/19/de_beers/,777,784,alrosa,True
https://lenta.ru/news/2019/12/19/like_a_president/,321,330,lenta-ru,True
https://lenta.ru/news/2019/12/19/banner/,,,,True
https://lenta.ru/news/2019/12/19/semga/,287,296,lenta-ru,True
https://lenta.ru/news/2019/12/19/colby/,,,,True
https://lenta.ru/news/2019/12/19/help/,352,376,mvd,True
https://lenta.ru/news/2019/12/19/insta_cheating/,104,108,apple,True
https://lenta.ru/news/2019/12/19/vvp_loss/,9,22,verhovnaya-rada,True
https://lenta.ru/news/2019/12/19/dollar/,146,160,financial-times,True
https://lenta.ru/news/2019/12/19/dollar/,204,216,doyche-bank,True
https://lenta.ru/news/2019/12/19/dollar/,524,556,frs,True
https://lenta.ru/news/2019/12/19/punish_russia/,256,264,senat-ssha,True
https://lenta.ru/news/2019/12/19/punish_russia/,576,595,rpts,True
https://lenta.ru/news/2019/12/19/punish_russia/,668,685,svideteli-iegovy,True
https://lenta.ru/news/2019/12/19/punish_russia/,811,828,gosdep-ssha,True
https://lenta.ru/news/2019/12/19/goo/,140,145,google,True
https://lenta.ru/news/2019/12/19/leondame/,,,,True
https://lenta.ru/news/2019/12/19/decapitated/,,,,True
https://lenta.ru/news/2019/12/19/maternity/,744,751,rosstat,True
https://lenta.ru/news/2019/12/19/maternity/,828,846,obschestvennaya-palata-rossii,True
https://lenta.ru/news/2019/12/19/sturm/,1,23,genshtab,True
https://lenta.ru/news/2019/12/19/turkeys/,,,,True
https://lenta.ru/news/2019/12/19/champagne/,157,174,vedomosti,True
https://lenta.ru/news/2019/12/19/champagne/,214,226,abrau-dyurso,True
https://lenta.ru/news/2019/12/19/champagne/,394,401,gosduma,True
https://lenta.ru/news/2019/12/19/champagne/,1018,1033,sovet-federatsii,True
https://lenta.ru/news/2019/12/19/kpp/,180,194,pravitelstvo-moskvy,True
https://lenta.ru/news/2019/12/19/lynch/,,,,True
https://lenta.ru/news/2019/12/19/minsk/,194,198,unian,True
https://lenta.ru/news/2019/12/19/cr7/,,,,True
https://lenta.ru/news/2019/12/19/toionboard/,904,935,airbus,True
https://lenta.ru/news/2019/12/19/antisemite_ukraine/,400,402,mid,True
https://lenta.ru/news/2019/12/19/comeback/,1346,1370,gazprom-media,True
https://lenta.ru/news/2019/12/19/new_built_russia/,189,198,lenta-ru,True
https://lenta.ru/news/2019/12/19/ygroza/,120,126,gosduma,True
https://lenta.ru/news/2019/12/19/new_year_ok/,200,209,lenta-ru,True
https://lenta.ru/news/2019/12/19/leopard/,,,,True
https://lenta.ru/news/2019/12/19/uzb/,155,174,the-economist,True
https://lenta.ru/news/2019/12/19/cash/,87,96,tsentralnyy-bank-rossii,True
https://lenta.ru/news/2019/12/19/erectus/,,,,True
https://lenta.ru/news/2019/12/19/ugnalaego/,547,572,mvd,True
https://lenta.ru/news/2019/12/19/poteri/,1,23,genshtab,True
https://lenta.ru/news/2019/12/18/red_buul_ice_cross/,203,212,lenta-ru,True
https://lenta.ru/news/2019/12/19/bad_bed/,230,252,moskovskiy-komsomolets,True
https://lenta.ru/news/2019/12/19/bad_bed/,1061,1080,skr,True
https://lenta.ru/news/2019/12/19/search/,30,58,skr,True
https://lenta.ru/news/2019/12/19/search/,98,100,mvd,True
https://lenta.ru/news/2019/12/19/search/,194,203,lenta-ru,True
https://lenta.ru/news/2019/12/19/search/,1480,1482,fsb,True
https://lenta.ru/news/2019/12/19/nejvatka/,,,,True
https://lenta.ru/news/2019/12/19/no_sale/,,,,True
https://lenta.ru/news/2019/12/19/numbers/,213,237,pravitelstvo-rf,True
https://lenta.ru/news/2019/12/19/numbers/,325,329,gibdd,True
https://lenta.ru/news/2019/12/19/numbers/,473,475,mvd,True
https://lenta.ru/news/2019/12/19/numbers/,1062,1073,minekonomrazvitiya,True
https://lenta.ru/news/2019/12/19/risk/,109,124,sovet-federatsii,True
https://lenta.ru/news/2019/12/19/risk/,752,773,demokraticheskaya-partiya-ssha,True
https://lenta.ru/news/2019/12/19/risk/,1055,1076,respublikanskaya-partiya-ssha,True
https://lenta.ru/news/2019/12/19/happy_new_year/,,,,True
https://lenta.ru/news/2019/12/19/sama/,,,,True
https://lenta.ru/news/2019/12/19/power/,,,,True
https://lenta.ru/news/2019/12/19/tallek/,138,154,gazeta-izvestiya,True
https://lenta.ru/news/2019/12/19/sber/,1,8,sberbank-rossii,True
https://lenta.ru/news/2019/12/19/sber/,101,113,mail-ru-group,True
https://lenta.ru/news/2019/12/19/sber/,181,190,lenta-ru,True
https://lenta.ru/news/2019/12/19/sber/,284,295,gazprombank,True
https://lenta.ru/news/2019/12/19/sber/,299,307,rosteh,True
https://lenta.ru/news/2019/12/19/ft_man/,1,22,financial-times,True
https://lenta.ru/news/2019/12/19/ft_man/,87,95,microsoft,True
https://lenta.ru/news/2019/12/19/ft_man/,1160,1164,apple,True
https://lenta.ru/news/2019/12/19/ft_man/,1168,1173,google,True
https://lenta.ru/news/2019/12/19/kill/,970,972,mvd,True
https://lenta.ru/news/2019/12/19/snegurka/,623,641,bloomberg,True
https://lenta.ru/news/2019/12/19/snegurka/,778,781,itar-tass,True
https://lenta.ru/news/2019/12/19/plane/,,,,True
https://lenta.ru/news/2019/12/19/ambass/,222,224,oon,True
https://lenta.ru/news/2019/12/19/putingo/,3,31,tsmt-moskvy,True
https://lenta.ru/news/2019/12/19/no_beer/,,,,True
https://lenta.ru/news/2019/12/19/putin__/,,,,True
https://lenta.ru/news/2019/12/19/fold/,,,,True
https://lenta.ru/news/2019/12/19/izbienie/,817,827,genprokuratura-rf,True
https://lenta.ru/news/2019/12/19/izbienie/,856,884,skr,True
https://lenta.ru/news/2019/12/19/conference/,291,297,47news-ru,True
https://lenta.ru/news/2019/12/19/kamchatka/,462,471,aeroflot,True
https://lenta.ru/news/2019/12/19/ronaldo/,,,,True
https://lenta.ru/news/2019/12/19/sel/,,,,True
https://lenta.ru/news/2019/12/19/musor/,380,386,47news-ru,True
https://lenta.ru/news/2019/12/19/success/,,,,True
https://lenta.ru/news/2019/12/19/ppptn/,,,,True
https://lenta.ru/news/2019/12/19/mosch/,253,270,es,True
https://lenta.ru/news/2019/12/19/mosch/,330,333,nato,True
https://lenta.ru/news/2019/12/19/sportsmeny/,87,122,vsemirnoe-antidopingovoe-agentstvo,True
https://lenta.ru/news/2019/12/19/weather/,709,727,agn-moskva,True
https://lenta.ru/news/2019/12/19/characteristic/,,,,True
https://lenta.ru/news/2019/12/19/tanchiki/,328,332,unian,True
https://lenta.ru/news/2019/12/19/shakro/,164,173,mosgorsud,True
https://lenta.ru/news/2019/12/19/shakro/,214,216,skr,True
https://lenta.ru/news/2019/12/19/shakro/,235,264,moskovskiy-komsomolets,True
https://lenta.ru/news/2019/12/19/shakro/,1368,1393,mvd,True
https://lenta.ru/news/2019/12/19/shakro/,2500,2503,fsin,True
https://lenta.ru/news/2019/12/19/podstakan/,,,,True
https://lenta.ru/news/2019/12/19/halftrillion/,,,,True
https://lenta.ru/news/2019/12/19/toys/,898,903,amazon,True
https://lenta.ru/news/2019/12/19/putin_minsk/,,,,True
https://lenta.ru/news/2019/12/19/donbass/,227,253,unian,True
https://lenta.ru/news/2019/12/19/putin_figur/,52,87,vsemirnoe-antidopingovoe-agentstvo,True
https://lenta.ru/news/2019/12/19/putin_figur/,437,450,sbornaya-rossii,True
https://lenta.ru/news/2019/12/19/mortgage_putin/,,,,True
https://lenta.ru/news/2019/12/19/metoo_japan/,648,658,genprokuratura-rf,True
https://lenta.ru/news/2019/12/19/putin_gaz/,2006,2016,naftogaz,True
https://lenta.ru/news/2019/12/19/sun/,40,43,nasa,True
https://lenta.ru/news/2019/12/19/rodriges/,10,17,dinamo,True
https://lenta.ru/news/2019/12/19/kadyrov_spec/,414,416,fsb,True
https://lenta.ru/news/2019/12/19/vladmr/,573,630,sovet-po-pravam-cheloveka,True
https://lenta.ru/news/2019/12/19/katok/,107,127,moskovskiy-komsomolets,True
https://lenta.ru/news/2019/12/19/za_gorlo/,,,,True
https://lenta.ru/news/2019/12/19/tramp/,584,605,demokraticheskaya-partiya-ssha,True
https://lenta.ru/news/2019/12/19/tramp/,845,866,respublikanskaya-partiya-ssha,True
https://lenta.ru/news/2019/12/19/lenin/,,,,True
https://lenta.ru/news/2019/12/19/putinkadirov/,,,,True
https://lenta.ru/news/2019/12/19/pridurki/,,,,True
https://lenta.ru/news/2019/12/19/raiting/,,,,True
https://lenta.ru/news/2019/12/19/doroga/,,,,True
https://lenta.ru/news/2019/12/19/ukrssr/,1050,1060,kprf,True
https://lenta.ru/news/2019/12/19/povrayd/,,,,True
https://lenta.ru/news/2019/12/19/put/,77,102,mvd,True
https://lenta.ru/news/2019/12/19/put/,791,802,interfaks,True
https://lenta.ru/news/2019/12/19/runet/,1,11,minkomsvyazi-rf,True
https://lenta.ru/news/2019/12/19/runet/,795,804,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/19/runet/,807,837,fsb,True
https://lenta.ru/news/2019/12/19/runet/,846,870,federalnaya-sluzhba-ohrany,True
https://lenta.ru/news/2019/12/19/runet/,880,892,roskomnadzor,True
https://lenta.ru/news/2019/12/19/runet/,977,996,pravitelstvo-rf,True
https://lenta.ru/news/2019/12/19/chto/,,,,True
https://lenta.ru/news/2019/12/19/projects/,703,718,sovet-federatsii,True
https://lenta.ru/news/2019/12/19/friends/,,,,True
https://lenta.ru/news/2019/12/19/otstavka/,372,375,kprf,True
https://lenta.ru/news/2019/12/19/otstavka/,698,700,mchs,True
https://lenta.ru/news/2019/12/19/otstavka/,976,991,sovet-federatsii,True
https://lenta.ru/news/2019/12/19/2024/,13,15,rbk,True
https://lenta.ru/news/2019/12/19/2024/,739,757,bloomberg,True
https://lenta.ru/news/2019/12/19/not_rip/,1,9,microsoft,True
https://lenta.ru/news/2019/12/19/durakovich/,,,,True
https://lenta.ru/news/2019/12/19/amirov/,941,962,fsin,True
https://lenta.ru/news/2019/12/19/amirov/,1265,1292,pensionnyy-fond-rf,True
https://lenta.ru/news/2019/12/19/golunov/,632,634,mvd,True
https://lenta.ru/news/2019/12/19/urgant/,,,,True
https://lenta.ru/news/2019/12/19/pensii/,703,709,minfin,True
https://lenta.ru/news/2019/12/19/fnb/,91,124,fond-natsionalnogo-blagosostoyaniya,True
https://lenta.ru/news/2019/12/19/fnb/,798,800,rzhd,True
https://lenta.ru/news/2019/12/19/art_intelligence/,224,234,gazeta-ru,True
https://lenta.ru/news/2019/12/19/art_intelligence/,544,551,sberbank-rossii,True
https://lenta.ru/news/2019/12/19/belorus_gaz/,,,,True
https://lenta.ru/news/2019/12/19/put_golnv/,328,330,ntv,True
https://lenta.ru/news/2019/12/19/violence/,299,314,sovet-federatsii,True
https://lenta.ru/news/2019/12/19/grmn/,420,434,spiegel,True
https://lenta.ru/news/2019/12/19/grmn/,661,674,genprokuratura-rf,True
https://lenta.ru/news/2019/12/19/grmn/,1983,1997,imarat-kavkaz,True
https://lenta.ru/news/2019/12/19/porohoboty/,,,,True
